
Wall	NNP	I-NP
Street	NNP	I-NP
Journal	NNP	I-NP
-LRB-	(	O
as	RB	B-CONJP
well	RB	I-CONJP
as	IN	I-CONJP
other	JJ	B-NP
U.S.	NNP	I-NP
news	NN	I-NP
publications	NNS	I-NP
of	IN	B-PP
like	IN	B-NP
mind	NN	I-NP
-RRB-	)	O
should	MD	B-VP
put	VB	I-VP
its	PRP$	B-NP
money	NN	I-NP
where	WRB	B-ADVP
its	PRP$	B-NP
mouth	NN	I-NP
is	VBZ	B-VP
:	:	O
Lend	VB	B-VP
computer	NN	B-NP
equipment	NN	I-NP
to	TO	B-VP
replace	VB	I-VP
that	WDT	B-NP
damaged	VBD	B-VP
at	IN	B-PP
El	NNP	B-NP
Espectador	NNP	I-NP
,	,	O
buy	VB	B-VP
ad	NN	B-NP
space	NN	I-NP
,	,	O
publish	VB	B-VP
stories	NNS	B-NP
under	IN	B-PP
the	DT	B-NP
bylines	NNS	I-NP
of	IN	B-PP
El	NNP	B-NP
Espectador	NNP	I-NP
journalists	NNS	I-NP
.	.	O

Perhaps	RB	B-ADVP
an	DT	B-NP
arrangement	NN	I-NP
could	MD	B-VP
be	VB	I-VP
worked	VBN	I-VP
out	IN	B-PRT
to	TO	B-VP
``	``	I-VP
sponsor	NN	I-VP
''	''	O
El	NNP	B-NP
Espectador	NNP	I-NP
journalists	NNS	I-NP
and	CC	I-NP
staff	NN	I-NP
by	IN	B-PP
paying	VBG	B-VP
for	IN	B-PP
added	VBN	B-NP
security	NN	I-NP
in	IN	B-PP
exchange	NN	B-NP
for	IN	B-PP
exclusive	JJ	B-NP
stories	NNS	I-NP
.	.	O

Reward	VB	B-VP
El	NNP	B-NP
Espectador	NNP	I-NP
's	POS	B-NP
courage	NN	I-NP
with	IN	B-PP
real	JJ	B-NP
support	NN	I-NP
.	.	O

Douglas	NNP	B-NP
B.	NNP	I-NP
Evans	NNP	I-NP

COCA-COLA	NNP	B-NP
Co	NNP	I-NP
.	.	O
-LRB-	(	O
Atlanta	NNP	B-NP
-RRB-	)	O
--	:	O

Anton	NNP	B-NP
Amon	NNP	I-NP
and	CC	O
George	NNP	B-NP
Gourlay	NNP	I-NP
were	VBD	B-VP
elected	VBN	I-VP
vice	NN	B-NP
presidents	NNS	I-NP
of	IN	B-PP
this	DT	B-NP
soft-drink	NN	I-NP
company	NN	I-NP
.	.	O

Mr.	NNP	B-NP
Amon	NNP	I-NP
,	,	O
46	CD	B-NP
years	NNS	I-NP
old	JJ	B-ADJP
,	,	O
is	VBZ	B-VP
the	DT	B-NP
company	NN	I-NP
's	POS	B-NP
director	NN	I-NP
of	IN	B-PP
quality	NN	B-NP
assurance	NN	I-NP
;	:	O
most	RBS	B-ADVP
recently	RB	I-ADVP
,	,	O
he	PRP	B-NP
served	VBD	B-VP
as	IN	B-PP
vice	NN	B-NP
president	NN	I-NP
,	,	O
operations	NNS	B-NP
,	,	O
for	IN	B-PP
Coca-Cola	NNP	B-NP
Enterprises	NNPS	I-NP
.	.	O

Mr.	NNP	B-NP
Gourlay	NNP	I-NP
,	,	O
48	CD	B-NP
,	,	O
is	VBZ	B-VP
manager	NN	B-NP
for	IN	B-PP
corporate	JJ	B-NP
manufacturing	NN	I-NP
operations	NNS	I-NP
;	:	O
he	PRP	B-NP
was	VBD	B-VP
assistant	NN	B-NP
vice	NN	I-NP
president	NN	I-NP
at	IN	B-PP
the	DT	B-NP
company	NN	I-NP
.	.	O

In	IN	B-PP
the	DT	B-NP
wake	NN	I-NP
of	IN	B-PP
a	DT	B-NP
slide	NN	I-NP
in	IN	B-PP
sterling	NN	B-NP
,	,	O
a	DT	B-NP
tailspin	NN	I-NP
in	IN	B-PP
the	DT	B-NP
stock	NN	I-NP
market	NN	I-NP
,	,	O
and	CC	O
a	DT	B-NP
string	NN	I-NP
of	IN	B-PP
problematic	JJ	B-NP
economic	JJ	I-NP
indicators	NNS	I-NP
,	,	O
British	NNP	O
Chancellor	NNP	O
of	IN	B-PP
the	DT	B-NP
Exchequer	NNP	I-NP
Nigel	NNP	B-NP
Lawson	NNP	I-NP
promised	VBD	B-VP
gradual	JJ	B-NP
improvement	NN	I-NP
in	IN	B-PP
the	DT	B-NP
U.K.	NNP	I-NP
economy	NN	I-NP
.	.	O

In	IN	B-PP
a	DT	B-NP
speech	NN	I-NP
prepared	VBN	B-VP
for	IN	B-PP
delivery	NN	B-NP
to	TO	B-PP
London	NNP	B-NP
's	POS	B-NP
financial	JJ	I-NP
community	NN	I-NP
,	,	O
Mr.	NNP	B-NP
Lawson	NNP	I-NP
summed	VBD	B-VP
up	IN	B-PRT
current	JJ	B-NP
economic	JJ	I-NP
policy	NN	I-NP
as	IN	B-PP
a	DT	B-NP
battle	NN	I-NP
to	TO	B-VP
wring	VB	I-VP
inflation	NN	B-NP
out	IN	B-ADVP
of	IN	B-PP
the	DT	B-NP
British	JJ	I-NP
economy	NN	I-NP
,	,	O
using	VBG	B-VP
high	JJ	B-NP
interest	NN	I-NP
rates	NNS	I-NP
as	IN	B-PP
``	``	O
the	DT	B-NP
essential	JJ	I-NP
instrument	NN	I-NP
''	''	O
to	TO	B-VP
carry	VB	I-VP
out	RP	B-PRT
the	DT	B-NP
campaign	NN	I-NP
.	.	O

Two	CD	B-NP
weeks	NNS	I-NP
after	IN	B-PP
boosting	VBG	B-VP
base	NN	B-NP
rates	NNS	I-NP
to	TO	B-PP
15	CD	B-NP
%	NN	I-NP
,	,	O
he	PRP	B-NP
pledged	VBD	B-VP
that	IN	B-SBAR
``	``	O
rates	NNS	B-NP
will	MD	B-VP
have	VB	I-VP
to	TO	I-VP
remain	VB	I-VP
high	JJ	B-ADJP
for	IN	B-PP
some	DT	B-NP
time	NN	I-NP
to	TO	B-VP
come	VB	I-VP
.	.	O
''	''	O

Mr.	NNP	B-NP
Lawson	NNP	I-NP
also	RB	B-ADVP
made	VBD	B-VP
it	PRP	B-NP
clear	JJ	B-ADJP
that	IN	B-SBAR
he	PRP	B-NP
would	MD	B-VP
be	VB	I-VP
watching	VBG	I-VP
exchange	NN	B-NP
rates	NNS	I-NP
carefully	RB	B-ADVP
.	.	O

A	DT	B-NP
sinking	VBG	I-NP
pound	NN	I-NP
makes	VBZ	B-VP
imports	NNS	B-NP
more	RBR	B-ADJP
expensive	JJ	I-ADJP
and	CC	O
increases	NNS	B-VP
businesses	NNS	B-NP
'	POS	B-NP
expectations	NNS	I-NP
of	IN	B-PP
future	NN	B-NP
inflation	NN	I-NP
,	,	O
he	PRP	B-NP
argued	VBD	B-VP
.	.	O

In	IN	B-PP
an	DT	B-NP
apparent	JJ	I-NP
warning	NN	I-NP
to	TO	B-PP
currency	NN	B-NP
traders	NNS	I-NP
who	WP	B-NP
have	VBP	B-VP
lately	RB	I-VP
been	VBN	I-VP
selling	VBG	I-VP
the	DT	B-NP
British	JJ	I-NP
currency	NN	I-NP
,	,	O
he	PRP	B-NP
stated	VBD	B-VP
that	IN	B-SBAR
the	DT	B-NP
exchange	NN	I-NP
rates	NNS	I-NP
will	MD	B-VP
have	VB	I-VP
a	DT	B-NP
``	``	I-NP
major	JJ	I-NP
role	NN	I-NP
in	IN	B-PP
the	DT	B-NP
assessment	NN	I-NP
of	IN	B-PP
monetary	JJ	B-NP
conditions	NNS	I-NP
.	.	O
''	''	O

In	IN	B-PP
reaffirming	VBG	B-VP
the	DT	B-NP
current	JJ	I-NP
monetary	JJ	I-NP
policy	NN	I-NP
of	IN	B-PP
using	VBG	B-VP
high	JJ	B-NP
interest	NN	I-NP
rates	NNS	I-NP
to	TO	B-VP
fight	VB	I-VP
inflation	NN	B-NP
and	CC	O
shore	NN	B-VP
up	IN	B-PRT
the	DT	B-NP
pound	NN	I-NP
,	,	O
Mr.	NNP	B-NP
Lawson	NNP	I-NP
dismissed	VBD	B-VP
other	JJ	B-NP
approaches	NNS	I-NP
to	TO	B-PP
managing	VBG	B-VP
the	DT	B-NP
economy	NN	I-NP
.	.	O

He	PRP	B-NP
said	VBD	B-VP
he	PRP	B-NP
monitors	VBZ	B-VP
the	DT	B-NP
money-supply	JJ	I-NP
figures	NNS	I-NP
,	,	O
but	CC	O
does	VBZ	B-VP
n't	RB	I-VP
give	VB	I-VP
them	PRP	B-NP
paramount	JJ	B-NP
importance	NN	I-NP
,	,	O
as	IN	B-SBAR
some	DT	B-NP
private	NN	I-NP
and	CC	I-NP
government	NN	I-NP
economists	NNS	I-NP
have	VBP	B-VP
suggested	VBN	I-VP
.	.	O

Mr.	NNP	B-NP
Lawson	NNP	I-NP
also	RB	B-ADVP
dismissed	VBD	B-VP
the	DT	B-NP
possibility	NN	B-NP
of	IN	B-PP
imposing	VBG	B-VP
direct	JJ	B-NP
credit	NN	I-NP
controls	NNS	I-NP
on	IN	B-PP
Britain	NNP	B-NP
's	POS	B-NP
financial	JJ	I-NP
system	NN	I-NP
.	.	O

Mr.	NNP	B-NP
Lawson	NNP	I-NP
's	POS	B-NP
speech	NN	I-NP
,	,	O
delivered	VBN	B-VP
at	IN	B-PP
the	DT	B-NP
Lord	NNP	I-NP
Mayor	NNP	I-NP
of	IN	B-PP
London	NNP	B-NP
's	POS	B-NP
annual	JJ	I-NP
dinner	NN	I-NP
at	IN	B-PP
Mansion	NNP	B-NP
House	NNP	I-NP
,	,	O
came	VBD	B-VP
on	IN	B-PP
the	DT	B-NP
heels	NNS	I-NP
of	IN	B-PP
a	DT	B-NP
grueling	JJ	I-NP
period	NN	I-NP
for	IN	B-PP
the	DT	B-NP
U.K.	NNP	I-NP
economy	NN	I-NP
.	.	O

Two	CD	B-NP
weeks	NNS	I-NP
ago	RB	B-ADVP
,	,	O
in	IN	B-PP
a	DT	B-NP
campaign	NN	I-NP
to	TO	B-VP
blunt	VB	I-VP
inflation	NN	B-NP
at	IN	B-PP
home	NN	B-NP
and	CC	O
arrest	VB	B-VP
a	DT	B-NP
world-wide	JJ	I-NP
plunge	NN	I-NP
in	IN	B-PP
the	DT	B-NP
pound	NN	I-NP
,	,	O
he	PRP	B-NP
raised	VBD	B-VP
base	NN	B-NP
rates	VBZ	I-NP
a	DT	B-NP
full	JJ	I-NP
percentage	NN	I-NP
point	NN	I-NP
to	TO	B-PP
15	CD	B-NP
%	NN	I-NP
.	.	O

Despite	IN	B-PP
the	DT	B-NP
increase	NN	I-NP
,	,	O
the	DT	B-NP
British	JJ	I-NP
currency	NN	I-NP
slid	VBD	B-VP
below	IN	B-PP
a	DT	B-NP
perceived	VBN	I-NP
threshold	NN	I-NP
of	IN	B-PP
three	CD	B-NP
marks	NNS	I-NP
early	JJ	B-NP
last	JJ	I-NP
week	NN	I-NP
.	.	O

It	PRP	B-NP
was	VBD	B-VP
quoted	VBN	I-VP
at	IN	B-PP
2.9428	CD	B-NP
marks	NNS	I-NP
in	IN	B-PP
late	JJ	B-NP
New	NNP	I-NP
York	NNP	I-NP
trading	NN	I-NP
Wednesday	NNP	B-NP
.	.	O

Leading	VBG	B-VP
up	IN	B-ADVP
to	TO	B-PP
the	DT	B-NP
speech	NN	I-NP
was	VBD	B-VP
a	DT	B-NP
drumroll	NN	I-NP
of	IN	B-PP
economic	JJ	B-NP
statistics	NNS	I-NP
suggesting	VBG	B-VP
that	IN	B-SBAR
the	DT	B-NP
British	JJ	I-NP
war	NN	I-NP
on	IN	B-PP
inflation	NN	B-NP
will	MD	B-VP
be	VB	I-VP
more	RBR	B-ADJP
bruising	JJ	I-ADJP
than	IN	B-SBAR
previously	RB	B-ADVP
assumed	VBN	B-VP
.	.	O

Unemployment	NN	B-NP
in	IN	B-PP
September	NNP	B-NP
dropped	VBD	B-VP
to	TO	B-PP
1,695,000	CD	B-NP
,	,	O
the	DT	B-NP
lowest	JJS	I-NP
level	NN	I-NP
since	IN	B-PP
1980	CD	B-NP
.	.	O

While	IN	B-SBAR
lower	JJR	B-NP
joblessness	NN	I-NP
is	VBZ	B-VP
generally	RB	B-ADVP
good	JJ	B-NP
news	NN	I-NP
,	,	O
the	DT	B-NP
hefty	JJ	I-NP
drop	NN	I-NP
last	JJ	B-NP
month	NN	I-NP
indicates	VBZ	B-VP
that	IN	B-SBAR
the	DT	B-NP
economy	NN	I-NP
is	VBZ	B-VP
n't	RB	I-VP
slowing	VBG	I-VP
down	RB	B-PRT
as	RB	B-ADVP
much	JJ	I-ADVP
as	IN	B-SBAR
hoped	VBN	B-VP
--	:	O
despite	IN	B-PP
a	DT	B-NP
doubling	NN	I-NP
of	IN	B-PP
interest	NN	B-NP
rates	NNS	I-NP
over	IN	B-PP
the	DT	B-NP
last	JJ	I-NP
16	CD	I-NP
months	NNS	I-NP
.	.	O

Meanwhile	RB	B-ADVP
,	,	O
average	JJ	B-NP
earnings	NNS	I-NP
in	IN	B-PP
Britain	NNP	B-NP
were	VBD	B-VP
up	IN	B-ADVP
8.75	CD	B-NP
%	NN	I-NP
in	IN	B-PP
August	NNP	B-NP
over	IN	B-PP
the	DT	B-NP
previous	JJ	I-NP
year	NN	I-NP
.	.	O

Another	DT	B-NP
inflationary	JJ	I-NP
sign	NN	I-NP
came	VBD	B-VP
in	IN	B-PP
a	DT	B-NP
surge	NN	I-NP
in	IN	B-PP
building-society	JJ	B-NP
lending	NN	I-NP
to	TO	B-PP
a	DT	B-NP
record	NN	I-NP
#	#	I-NP
10.2	CD	I-NP
billion	CD	I-NP
-LRB-	(	O
$	$	B-NP
16.22	CD	I-NP
billion	CD	I-NP
-RRB-	)	O
last	JJ	B-NP
month	NN	I-NP
,	,	O
a	DT	B-NP
much	RB	I-NP
higher	JJR	I-NP
level	NN	I-NP
than	IN	B-SBAR
economists	NNS	B-NP
had	VBD	B-VP
predicted	VBN	I-VP
.	.	O

In	IN	B-PP
a	DT	B-NP
separate	JJ	I-NP
speech	NN	I-NP
prepared	VBN	B-VP
for	IN	B-PP
delivery	NN	B-NP
at	IN	B-PP
the	DT	B-NP
dinner	NN	I-NP
,	,	O
Robin	NNP	B-NP
Leigh-Pemberton	NNP	I-NP
,	,	O
Bank	NNP	O
of	IN	B-PP
England	NNP	B-NP
governor	NN	B-NP
,	,	O
conceded	VBD	B-VP
that	IN	B-SBAR
``	``	O
demand	NN	B-NP
pressures	NNS	I-NP
were	VBD	B-VP
even	RB	B-ADJP
more	RBR	I-ADJP
buoyant	JJ	I-ADJP
than	IN	B-SBAR
had	VBN	B-VP
been	VBN	I-VP
appreciated	VBN	I-VP
''	''	O
when	WRB	B-ADVP
the	DT	B-NP
British	JJ	I-NP
economy	NN	I-NP
was	VBD	B-VP
heating	VBG	I-VP
up	IN	B-PRT
last	JJ	B-NP
year	NN	I-NP
.	.	O

He	PRP	B-NP
added	VBD	B-VP
that	IN	B-SBAR
``	``	O
there	EX	B-NP
's	VBZ	B-VP
no	DT	B-NP
quick-fix	JJ	I-NP
solution	NN	I-NP
''	''	O
to	TO	B-PP
the	DT	B-NP
economic	JJ	I-NP
woes	NNS	I-NP
,	,	O
and	CC	O
said	VBD	B-VP
``	``	O
tight	JJ	B-NP
monetary	JJ	I-NP
policy	NN	I-NP
is	VBZ	B-VP
the	DT	B-NP
right	JJ	I-NP
approach	NN	I-NP
.	.	O
''	''	O

Discussing	VBG	B-VP
the	DT	B-NP
recent	JJ	I-NP
slide	NN	I-NP
in	IN	B-PP
stock	NN	B-NP
prices	NNS	I-NP
,	,	O
the	DT	B-NP
central	JJ	I-NP
bank	NN	I-NP
governor	NN	I-NP
stated	VBN	B-VP
that	IN	B-SBAR
``	``	O
the	DT	B-NP
markets	NNS	I-NP
now	RB	B-ADVP
appear	VBP	B-VP
to	TO	I-VP
have	VB	I-VP
steadied	VBN	I-VP
''	''	O
after	IN	B-PP
the	DT	B-NP
``	``	I-NP
nasty	JJ	I-NP
jolt	NN	I-NP
''	''	O
of	IN	B-PP
the	DT	B-NP
190.58-point	JJ	I-NP
plunge	NN	I-NP
in	IN	B-PP
the	DT	B-NP
Dow	NNP	I-NP
Jones	NNP	I-NP
Industrial	NNP	I-NP
Average	NNP	I-NP
a	DT	B-NP
week	NN	I-NP
ago	RB	B-ADVP
.	.	O

Although	IN	B-SBAR
the	DT	B-NP
New	NNP	I-NP
York	NNP	I-NP
market	NN	I-NP
plunge	NN	I-NP
prompted	VBD	B-VP
a	DT	B-NP
70.5-point	JJ	I-NP
drop	NN	I-NP
in	IN	B-PP
the	DT	B-NP
London	NNP	I-NP
Financial	NNP	I-NP
Times-Stock	NNP	I-NP
Exchange	NNP	I-NP
100	CD	I-NP
Share	NNP	I-NP
Index	NNP	I-NP
,	,	O
Mr.	NNP	B-NP
Leigh-Pemberton	NNP	I-NP
declared	VBD	B-VP
``	``	O
that	IN	B-SBAR
the	DT	B-NP
experience	NN	I-NP
owed	VBD	B-VP
nothing	NN	B-NP
to	TO	B-PP
the	DT	B-NP
particular	JJ	I-NP
problems	NNS	I-NP
of	IN	B-PP
the	DT	B-NP
British	JJ	I-NP
economy	NN	I-NP
.	.	O
''	''	O

Specifically	RB	B-ADVP
,	,	O
he	PRP	B-NP
pointed	VBD	B-VP
out	IN	B-PRT
that	DT	B-SBAR
compared	VBD	B-PP
with	IN	B-PP
the	DT	B-NP
U.S.	NNP	I-NP
market	NN	I-NP
,	,	O
the	DT	B-NP
U.K.	NNP	I-NP
has	VBZ	B-VP
far	RB	B-NP
fewer	RBR	I-NP
highly	RB	I-NP
leveraged	JJ	I-NP
junk-bond	NN	I-NP
financings	NNS	I-NP
.	.	O

Discussing	VBG	B-VP
future	NN	B-NP
monetary	JJ	I-NP
arrangements	NNS	I-NP
,	,	O
Mr.	NNP	B-NP
Lawson	NNP	I-NP
repeated	VBD	B-VP
the	DT	B-NP
Thatcher	NNP	I-NP
government	NN	I-NP
's	POS	B-NP
commitment	NN	I-NP
to	TO	B-VP
join	VB	I-VP
the	DT	B-NP
exchange	NN	I-NP
rate	NN	I-NP
mechanism	NN	I-NP
of	IN	B-PP
the	DT	B-NP
European	NNP	I-NP
Monetary	NNP	I-NP
System	NNP	I-NP
,	,	O
but	CC	O
he	PRP	B-NP
did	VBD	B-VP
n't	RB	I-VP
indicate	VB	I-VP
when	WRB	O
.	.	O

Ing	NNP	O
.	.	O

C.	NNP	B-NP
Olivetti	NNP	I-NP
&	CC	I-NP
Co.	NNP	I-NP
,	,	O
claiming	VBG	B-VP
it	PRP	B-NP
has	VBZ	B-VP
won	VBN	I-VP
the	DT	B-NP
race	NN	I-NP
in	IN	B-PP
Europe	NNP	B-NP
to	TO	B-VP
introduce	VB	I-VP
computers	NNS	B-NP
based	VBN	B-PP
on	IN	B-PP
a	DT	B-NP
powerful	JJ	I-NP
new	JJ	I-NP
microprocessor	NN	I-NP
chip	NN	I-NP
,	,	O
unveiled	VBD	B-VP
its	PRP$	B-NP
CP486	NNP	I-NP
computer	NN	I-NP
yesterday	NN	B-NP
.	.	O

The	DT	B-NP
product	NN	I-NP
is	VBZ	B-VP
the	DT	B-NP
first	JJ	I-NP
from	IN	B-PP
a	DT	B-NP
European	JJ	I-NP
company	NN	I-NP
based	VBN	B-PP
on	IN	B-PP
Intel	NNP	B-NP
Corp.	NNP	I-NP
's	POS	B-NP
new	JJ	I-NP
32-bit	JJ	I-NP
486tm	JJ	I-NP
microprocessor	NN	I-NP
,	,	O
which	WDT	B-NP
works	VBZ	B-VP
several	JJ	B-ADVP
times	NNS	I-ADVP
faster	RBR	I-ADVP
than	IN	B-PP
previously	RB	B-NP
available	JJ	I-NP
chips	NNS	I-NP
.	.	O

Hewlett-Packard	NNP	B-NP
Co.	NNP	I-NP
became	VBD	B-VP
the	DT	B-NP
first	JJ	I-NP
company	NN	I-NP
world-wide	JJ	B-ADVP
to	TO	B-VP
announce	VB	I-VP
a	DT	B-NP
product	NN	I-NP
based	VBN	B-PP
on	IN	B-PP
the	DT	B-NP
chip	NN	I-NP
earlier	RBR	B-NP
this	DT	I-NP
month	NN	I-NP
,	,	O
but	CC	O
it	PRP	B-NP
wo	MD	B-VP
n't	RB	I-VP
start	VB	I-VP
shipping	VBG	I-VP
the	DT	B-NP
computers	NNS	I-NP
until	IN	B-PP
early	JJ	B-NP
next	JJ	I-NP
year	NN	I-NP
.	.	O

An	DT	B-NP
Olivetti	NNP	I-NP
spokesman	NN	I-NP
said	VBD	B-VP
the	DT	B-NP
company	NN	I-NP
's	POS	B-NP
factories	NNS	I-NP
are	VBP	B-VP
already	RB	I-VP
beginning	VBG	I-VP
to	TO	I-VP
produce	VB	I-VP
the	DT	B-NP
machine	NN	I-NP
,	,	O
and	CC	O
that	IN	B-SBAR
it	PRP	B-NP
should	MD	B-VP
be	VB	I-VP
available	JJ	B-ADJP
in	IN	B-PP
Europe	NNP	B-NP
by	IN	B-PP
December	NNP	B-NP
.	.	O

``	``	O
What	WP	B-NP
this	DT	B-NP
means	VBZ	B-VP
is	VBZ	B-VP
that	IN	B-SBAR
Europeans	NNPS	B-NP
will	MD	B-VP
have	VB	I-VP
these	DT	B-NP
machines	NNS	I-NP
in	IN	B-PP
their	PRP$	B-NP
offices	NNS	I-NP
before	IN	O
Americans	NNPS	B-NP
do	VBP	B-VP
,	,	O
''	''	O
the	DT	B-NP
spokesman	NN	I-NP
said	VBD	B-VP
.	.	O

The	DT	B-NP
new	JJ	I-NP
chip	NN	I-NP
``	``	O
is	VBZ	B-VP
a	DT	B-NP
very	RB	I-NP
big	JJ	I-NP
step	NN	I-NP
in	IN	B-PP
computing	VBG	B-NP
,	,	O
and	CC	O
it	PRP	B-NP
is	VBZ	B-VP
important	JJ	B-ADJP
that	WDT	B-SBAR
Olivetti	NNP	B-NP
be	VB	B-VP
one	CD	B-NP
of	IN	B-PP
the	DT	B-NP
first	JJ	I-NP
out	IN	B-ADJP
on	IN	B-PP
the	DT	B-NP
market	NN	I-NP
with	IN	B-PP
this	DT	B-NP
product	NN	I-NP
,	,	O
''	''	O
said	VBD	B-VP
Patricia	NNP	B-NP
Meagher	NNP	I-NP
Davis	NNP	I-NP
,	,	O
an	DT	B-NP
analyst	NN	I-NP
at	IN	B-PP
James	NNP	B-NP
Capel	NNP	I-NP
&	CC	I-NP
Co.	NNP	I-NP
in	IN	B-PP
London	NNP	B-NP
.	.	O

Executives	NNS	B-NP
at	IN	B-PP
Olivetti	NNP	B-NP
,	,	O
whose	WP$	B-NP
earnings	NNS	I-NP
have	NN	B-VP
been	VBN	I-VP
steadily	RB	I-VP
sliding	VBG	I-VP
over	IN	B-PP
the	DT	B-NP
past	JJ	I-NP
couple	NN	I-NP
of	IN	B-PP
years	NNS	B-NP
,	,	O
have	VBP	B-VP
acknowledged	VBN	I-VP
that	IN	B-SBAR
in	IN	B-PP
the	DT	B-NP
past	JJ	I-NP
they	PRP	B-NP
have	VBP	B-VP
lagged	VBN	I-VP
at	IN	B-PP
getting	VBG	B-VP
new	JJ	B-NP
technology	NN	I-NP
to	TO	B-PP
market	VB	B-NP
.	.	O

Ms.	NNP	B-NP
Davis	NNP	I-NP
said	VBD	B-VP
the	DT	B-NP
new	JJ	I-NP
machines	NNS	I-NP
could	MD	B-VP
steal	VB	I-VP
some	DT	B-NP
sales	NNS	I-NP
away	RB	B-ADVP
from	IN	B-PP
Olivetti	NNP	B-NP
's	POS	B-NP
own	JJ	I-NP
minicomputers	NNS	I-NP
,	,	O
but	CC	O
would	MD	B-VP
bring	VB	I-VP
new	JJ	B-NP
sales	NNS	I-NP
among	IN	B-PP
professionals	NNS	B-NP
such	JJ	B-PP
as	IN	I-PP
engineers	NNS	B-NP
,	,	O
stockbrokers	NNS	B-NP
and	CC	O
medical	JJ	B-NP
doctors	NNS	I-NP
.	.	O

Although	IN	B-SBAR
Olivetti	NNP	B-NP
's	POS	B-NP
profits	NNS	I-NP
tumbled	VBD	B-VP
40	CD	B-NP
%	NN	I-NP
in	IN	B-PP
the	DT	B-NP
first	JJ	I-NP
half	NN	I-NP
of	IN	B-PP
this	DT	B-NP
year	NN	I-NP
,	,	O
she	PRP	B-NP
believes	VBZ	B-VP
Olivetti	NNP	B-NP
's	POS	B-NP
restructuring	NN	I-NP
last	JJ	B-NP
fall	NN	I-NP
and	CC	O
its	PRP$	B-NP
introduction	NN	I-NP
of	IN	B-PP
new	JJ	B-NP
products	NNS	I-NP
will	MD	B-VP
begin	VB	I-VP
to	TO	I-VP
bear	VB	I-VP
fruit	NN	B-NP
with	IN	B-PP
an	DT	B-NP
earnings	NNS	I-NP
rebound	NN	I-NP
next	JJ	B-NP
year	NN	I-NP
,	,	O
especially	RB	B-ADVP
if	IN	B-SBAR
it	PRP	B-NP
can	MD	B-VP
fulfill	VB	I-VP
its	PRP$	B-NP
promise	NN	I-NP
to	TO	B-VP
deliver	VB	I-VP
the	DT	B-NP
new	JJ	I-NP
machines	NNS	I-NP
by	IN	B-PP
December	NNP	B-NP
.	.	O

``	``	O
We	PRP	B-NP
think	VBP	B-VP
the	DT	B-NP
worst	JJS	I-NP
is	VBZ	B-VP
over	IN	B-ADVP
''	''	O
in	IN	B-PP
the	DT	B-NP
European	JJ	I-NP
information-technology	JJ	I-NP
market	NN	I-NP
,	,	O
she	PRP	B-NP
said	VBD	B-VP
.	.	O

Depending	VBG	B-PP
on	IN	B-PP
the	DT	B-NP
type	NN	I-NP
of	IN	B-PP
software	NN	B-NP
and	CC	I-NP
peripherals	NNS	I-NP
used	VBN	B-VP
,	,	O
the	DT	B-NP
machines	NNS	I-NP
can	MD	B-VP
serve	VB	I-VP
either	DT	O
as	IN	B-PP
the	DT	B-NP
main	JJ	I-NP
computer	NN	I-NP
in	IN	B-PP
a	DT	B-NP
network	NN	I-NP
of	IN	B-PP
many	JJ	B-NP
terminals	NNS	I-NP
-LRB-	(	O
a	DT	B-NP
role	NN	I-NP
usually	RB	B-VP
filled	VBD	I-VP
by	IN	B-PP
a	DT	B-NP
minicomputer	NN	I-NP
-RRB-	)	O
,	,	O
as	IN	B-PP
a	DT	B-NP
technical	JJ	I-NP
workstation	NN	I-NP
or	CC	B-PP
as	IN	B-PP
a	DT	B-NP
very	RB	I-NP
fast	RB	I-NP
personal	JJ	I-NP
computer	NN	I-NP
.	.	O

``	``	O
It	PRP	B-NP
's	VBZ	B-VP
the	DT	B-NP
missing	VBG	I-NP
link	NN	I-NP
''	''	O
in	IN	B-PP
Olivetti	NNP	B-NP
's	POS	B-NP
product	NN	I-NP
line	NN	I-NP
between	IN	B-PP
small	JJ	B-NP
personal	JJ	I-NP
computers	NNS	I-NP
and	CC	O
higher-priced	JJ	B-NP
minicomputers	NNS	I-NP
,	,	O
the	DT	B-NP
Olivetti	NNP	I-NP
spokesman	NN	I-NP
said	VBD	B-VP
.	.	O

He	PRP	B-NP
added	VBD	B-VP
that	IN	B-SBAR
Olivetti	NNP	B-NP
will	MD	B-VP
continue	VB	I-VP
making	VBG	I-VP
its	PRP$	B-NP
LSX	NNP	I-NP
minicomputer	NN	I-NP
line	NN	I-NP
.	.	O

The	DT	B-NP
machines	NNS	I-NP
will	MD	B-VP
cost	VB	I-VP
around	IN	B-NP
$	$	I-NP
16,250	CD	I-NP
on	IN	B-PP
average	JJ	B-NP
in	IN	B-PP
Europe	NNP	B-NP
.	.	O

The	DT	B-NP
Intel	NNP	I-NP
486	CD	I-NP
chip	NN	I-NP
can	MD	B-VP
process	VB	I-VP
15	CD	B-NP
million	CD	I-NP
instructions	NNS	I-NP
per	IN	B-PP
second	JJ	B-NP
,	,	O
or	CC	O
MIPS	NNP	B-NP
,	,	O
while	IN	B-SBAR
Intel	NNP	B-NP
's	POS	B-NP
previous	JJ	I-NP
386	CD	I-NP
chip	NN	I-NP
could	MD	B-VP
handle	VB	I-VP
only	RB	B-NP
3	CD	I-NP
to	TO	I-NP
6	CD	I-NP
